"Effect_Size","Sample_Size","Simulation","MeLSI_F","MeLSI_p","MeLSI_significant","Euclidean_F","Euclidean_p","Euclidean_significant","BrayCurtis_F","BrayCurtis_p","BrayCurtis_significant","Jaccard_F","Jaccard_p","Jaccard_significant","WeightedUniFrac_F","WeightedUniFrac_p","WeightedUniFrac_significant","UnweightedUniFrac_F","UnweightedUniFrac_p","UnweightedUniFrac_significant","Best_Traditional","Best_Traditional_F"
"Small",50,1,1.35297311625365,0.119402985074627,FALSE,1.13335250187332,0.104,FALSE,1.07236200467577,0.263,FALSE,1.11969809361491,0.222,FALSE,1.06516553871474,0.329,FALSE,1.06559642674471,0.34,FALSE,"Euclidean",1.13335250187332
"Small",50,2,1.04668472066168,0.955223880597015,FALSE,0.817892126483383,0.97,FALSE,0.930093108873979,0.749,FALSE,0.645121608861171,0.983,FALSE,1.12462358213153,0.241,FALSE,0.7051558059505,0.941,FALSE,"WeightedUniFrac",1.12462358213153
"Small",50,12,1.35719234063363,0.0945273631840796,FALSE,1.1569365665068,0.068,FALSE,1.12074644302304,0.151,FALSE,0.962014478154105,0.58,FALSE,0.932765373424732,0.554,FALSE,0.838045226290856,0.798,FALSE,"Euclidean",1.1569365665068
"Medium",50,12,1.49984006759682,0.0149253731343284,TRUE,1.26958884181041,0.006,TRUE,1.55329551411999,0.001,TRUE,1.07581075521908,0.304,FALSE,2.13277560215823,0.003,TRUE,1.24291480579661,0.132,FALSE,"WeightedUniFrac",2.13277560215823
"Large",50,12,1.63297226069465,0.00497512437810945,TRUE,1.44152354541507,0.001,TRUE,2.76124672983576,0.001,TRUE,0.723614007842475,0.943,FALSE,2.85373326778526,0.001,TRUE,0.755141226746803,0.885,FALSE,"WeightedUniFrac",2.85373326778526
"Small",100,12,1.42663773405194,0.129353233830846,FALSE,1.1150013808088,0.114,FALSE,1.0569954129628,0.302,FALSE,0.971466287879067,0.573,FALSE,0.994868530498717,0.47,FALSE,0.872965457149665,0.732,FALSE,"Euclidean",1.1150013808088
"Medium",100,12,1.57660312822745,0.0248756218905473,TRUE,1.3195906773351,0.002,TRUE,1.96105044427767,0.001,TRUE,1.18422585491804,0.147,FALSE,2.61331672366192,0.001,TRUE,1.07796501604656,0.342,FALSE,"WeightedUniFrac",2.61331672366192
"Large",100,12,2.21944291484939,0.00497512437810945,TRUE,2.14605600715739,0.001,TRUE,5.04424563385292,0.001,TRUE,1.07952045873418,0.331,FALSE,4.85773921721522,0.001,TRUE,0.908105940857496,0.647,FALSE,"BrayCurtis",5.04424563385292
"Small",200,12,1.42928248570676,0.27363184079602,FALSE,1.06081228553833,0.25,FALSE,1.307867203221,0.004,TRUE,0.671945285249036,0.975,FALSE,0.970655934509824,0.532,FALSE,0.660459635365701,0.964,FALSE,"BrayCurtis",1.307867203221
"Medium",200,12,1.79178244650341,0.00497512437810945,TRUE,1.39987977779681,0.001,TRUE,2.11866410530821,0.001,TRUE,0.940446713575306,0.64,FALSE,2.14592239659559,0.001,TRUE,0.998795323605415,0.482,FALSE,"WeightedUniFrac",2.14592239659559
"Large",200,12,2.7762873854925,0.00497512437810945,TRUE,2.67124730285901,0.001,TRUE,7.90634366106576,0.001,TRUE,1.31355649328236,0.035,TRUE,9.01453714468025,0.001,TRUE,1.42497103890809,0.034,TRUE,"WeightedUniFrac",9.01453714468025
"Small",50,13,1.14902646690852,0.771144278606965,FALSE,0.910582757324528,0.8,FALSE,0.98968566844653,0.533,FALSE,0.664439145368753,0.971,FALSE,1.12623318666126,0.252,FALSE,0.647136544428337,0.96,FALSE,"WeightedUniFrac",1.12623318666126
"Medium",50,2,1.37814727771372,0.0796019900497512,FALSE,1.17311514351907,0.048,TRUE,1.32305949674026,0.008,TRUE,0.938754553194415,0.607,FALSE,0.93553375998392,0.598,FALSE,1.07252303027695,0.373,FALSE,"BrayCurtis",1.32305949674026
"Medium",50,13,1.15943979576261,0.696517412935323,FALSE,0.983406757673546,0.536,FALSE,1.04766198620909,0.306,FALSE,0.935661457781124,0.638,FALSE,0.963097277385611,0.502,FALSE,1.14209658116304,0.249,FALSE,"UnweightedUniFrac",1.14209658116304
"Large",50,13,1.5023898430008,0.00995024875621891,TRUE,1.33838090050995,0.006,TRUE,2.70075701308489,0.001,TRUE,1.07953526922582,0.3,FALSE,3.44132713841756,0.001,TRUE,1.13356544541916,0.238,FALSE,"WeightedUniFrac",3.44132713841756
"Small",100,13,1.47602880112713,0.0696517412935323,FALSE,1.1275319814552,0.11,FALSE,1.18828226330059,0.065,FALSE,1.37767809398453,0.027,TRUE,1.48859026080688,0.051,FALSE,1.50007798840286,0.012,TRUE,"UnweightedUniFrac",1.50007798840286
"Medium",100,13,1.34599874556085,0.318407960199005,FALSE,1.07470940316291,0.229,FALSE,1.49942894384893,0.001,TRUE,1.1178098202346,0.265,FALSE,1.53717325303384,0.025,TRUE,1.20586221644251,0.157,FALSE,"WeightedUniFrac",1.53717325303384
"Large",100,13,2.29865833461615,0.00497512437810945,TRUE,2.16560683216495,0.001,TRUE,4.90651848171763,0.001,TRUE,0.916423952831093,0.669,FALSE,5.87294926166809,0.001,TRUE,1.02309850265172,0.406,FALSE,"WeightedUniFrac",5.87294926166809
"Small",200,13,1.39473938261376,0.368159203980099,FALSE,1.03883189601296,0.351,FALSE,1.09228518933218,0.215,FALSE,1.08300056401043,0.351,FALSE,0.972847265079434,0.469,FALSE,0.858440472625017,0.732,FALSE,"BrayCurtis",1.09228518933218
"Medium",200,13,1.70053905788475,0.00995024875621891,TRUE,1.46192069280448,0.001,TRUE,2.33543935211168,0.001,TRUE,1.10749548828888,0.256,FALSE,2.27863839307079,0.001,TRUE,0.836422431501591,0.779,FALSE,"BrayCurtis",2.33543935211168
"Large",200,13,2.665738943407,0.00497512437810945,TRUE,2.3978064526924,0.001,TRUE,7.34928853063844,0.001,TRUE,0.849624346248823,0.798,FALSE,4.45724303983336,0.001,TRUE,0.935218885670475,0.609,FALSE,"BrayCurtis",7.34928853063844
"Small",50,14,1.13003554127331,0.796019900497512,FALSE,0.936747341562119,0.723,FALSE,0.872185450481764,0.863,FALSE,1.16664697233183,0.175,FALSE,1.18509066852666,0.183,FALSE,1.46489791909942,0.017,TRUE,"UnweightedUniFrac",1.46489791909942
"Medium",50,14,1.52768878355631,0.00497512437810945,TRUE,1.31644948194598,0.005,TRUE,1.58176144805559,0.001,TRUE,1.126414032642,0.256,FALSE,1.19039153704766,0.174,FALSE,1.11393122109943,0.254,FALSE,"BrayCurtis",1.58176144805559
"Large",50,2,1.4396539508525,0.0348258706467662,TRUE,1.3786232711204,0.001,TRUE,2.94943659861904,0.001,TRUE,0.970942117015031,0.501,FALSE,2.37079571234712,0.001,TRUE,1.00054208132411,0.49,FALSE,"BrayCurtis",2.94943659861904
"Large",50,14,1.58858811821228,0.00497512437810945,TRUE,1.45071556156993,0.001,TRUE,2.75804381279515,0.001,TRUE,1.12492960789912,0.249,FALSE,2.27892392082643,0.001,TRUE,1.07249534764873,0.355,FALSE,"BrayCurtis",2.75804381279515
"Small",100,14,1.23100000228635,0.696517412935323,FALSE,0.939305234265234,0.714,FALSE,1.00961668050093,0.45,FALSE,0.801074439401705,0.862,FALSE,1.06933653864947,0.37,FALSE,0.818018516820464,0.804,FALSE,"WeightedUniFrac",1.06933653864947
"Medium",100,14,1.45086872673471,0.109452736318408,FALSE,1.13687547266734,0.082,FALSE,1.40386065017511,0.003,TRUE,1.41677224570483,0.011,TRUE,1.57764159933943,0.013,TRUE,1.54190341691643,0.007,TRUE,"WeightedUniFrac",1.57764159933943
"Large",100,14,2.26774335656794,0.00497512437810945,TRUE,2.13018947209444,0.001,TRUE,4.79323521008738,0.001,TRUE,1.1344879653965,0.213,FALSE,4.18233366549417,0.001,TRUE,0.822366173901628,0.801,FALSE,"BrayCurtis",4.79323521008738
"Small",200,14,1.39632876658702,0.338308457711443,FALSE,1.04107246193524,0.328,FALSE,0.987880659025564,0.514,FALSE,1.36677426325406,0.041,TRUE,0.645821988317471,0.97,FALSE,1.40178975556716,0.036,TRUE,"UnweightedUniFrac",1.40178975556716
"Medium",200,14,1.74981181224054,0.00497512437810945,TRUE,1.36352676875212,0.001,TRUE,2.30622247771929,0.001,TRUE,0.765816917158866,0.918,FALSE,3.1779389275946,0.001,TRUE,0.840091138731927,0.772,FALSE,"WeightedUniFrac",3.1779389275946
"Large",200,14,2.98208653345947,0.00497512437810945,TRUE,2.94508714125321,0.001,TRUE,8.17398505251461,0.001,TRUE,0.929607075085564,0.664,FALSE,7.060378442236,0.001,TRUE,0.765979872592612,0.887,FALSE,"BrayCurtis",8.17398505251461
"Small",50,15,1.06931838980013,0.940298507462687,FALSE,0.899983706338856,0.846,FALSE,1.00107185257603,0.479,FALSE,0.756492684935564,0.935,FALSE,0.940167549463612,0.577,FALSE,0.777927364480484,0.865,FALSE,"BrayCurtis",1.00107185257603
"Medium",50,15,1.24289874031616,0.422885572139304,FALSE,1.03509959223382,0.385,FALSE,1.18675418536681,0.071,FALSE,0.906509423194251,0.694,FALSE,1.44212647954212,0.068,FALSE,1.00871698551809,0.459,FALSE,"WeightedUniFrac",1.44212647954212
"Large",50,15,1.39953008767991,0.0646766169154229,FALSE,1.23783624797501,0.016,TRUE,2.33479045972109,0.001,TRUE,1.22448908934167,0.093,FALSE,2.6654106556022,0.001,TRUE,1.21413998629925,0.166,FALSE,"WeightedUniFrac",2.6654106556022
"Small",100,2,1.42631287208355,0.238805970149254,FALSE,1.07872380639068,0.209,FALSE,0.905811437060478,0.781,FALSE,1.3375691166679,0.041,TRUE,0.652244893817148,0.966,FALSE,1.24957600209392,0.123,FALSE,"Jaccard",1.3375691166679
"Small",100,15,1.15115608560406,0.915422885572139,FALSE,0.900652993767933,0.843,FALSE,1.04807458413701,0.313,FALSE,0.975662243432621,0.53,FALSE,0.775049732439349,0.899,FALSE,0.952515529863274,0.539,FALSE,"BrayCurtis",1.04807458413701
"Medium",100,15,1.53531803923698,0.0248756218905473,TRUE,1.23100625990157,0.018,TRUE,1.62250529973771,0.001,TRUE,0.920292837484539,0.692,FALSE,2.04410687330099,0.002,TRUE,0.878249517418036,0.69,FALSE,"WeightedUniFrac",2.04410687330099
"Large",100,15,1.90673713531306,0.00497512437810945,TRUE,1.60314978280634,0.001,TRUE,4.20804417667828,0.001,TRUE,1.13755899973603,0.23,FALSE,3.77660420587492,0.001,TRUE,1.25811072168029,0.091,FALSE,"BrayCurtis",4.20804417667828
"Small",200,15,1.40041596457041,0.323383084577114,FALSE,1.03952363635485,0.324,FALSE,1.20316444364904,0.047,TRUE,1.04682399261846,0.355,FALSE,1.00160916499533,0.42,FALSE,0.956814441508606,0.543,FALSE,"BrayCurtis",1.20316444364904
"Medium",200,15,1.69021734651386,0.0248756218905473,TRUE,1.31683694145438,0.002,TRUE,1.99725752138336,0.001,TRUE,0.905931455287054,0.69,FALSE,2.36825100050345,0.001,TRUE,0.993964036711895,0.5,FALSE,"WeightedUniFrac",2.36825100050345
"Large",200,15,3.08178189405138,0.00497512437810945,TRUE,3.1060131132143,0.001,TRUE,8.11021371816221,0.001,TRUE,0.984062982718779,0.529,FALSE,8.21102721827724,0.001,TRUE,0.910681904895066,0.65,FALSE,"WeightedUniFrac",8.21102721827724
"Small",50,16,0.916725986712064,0.995024875621891,FALSE,0.751347844869038,0.997,FALSE,0.771337934004423,0.979,FALSE,0.755847227541738,0.931,FALSE,0.664759073158749,0.957,FALSE,0.77469964144523,0.881,FALSE,"UnweightedUniFrac",0.77469964144523
"Medium",50,16,1.14813092789614,0.766169154228856,FALSE,0.94451629124108,0.69,FALSE,1.2124930012253,0.04,TRUE,0.502813579958586,0.999,FALSE,0.783323530006377,0.848,FALSE,0.459025988278477,0.997,FALSE,"BrayCurtis",1.2124930012253
"Large",50,16,1.42012117617595,0.0447761194029851,TRUE,1.25726578462913,0.008,TRUE,2.51532731776143,0.001,TRUE,0.754238220654156,0.915,FALSE,2.79152467607315,0.001,TRUE,0.602044594118719,0.976,FALSE,"WeightedUniFrac",2.79152467607315
"Small",100,16,1.40512363763971,0.139303482587065,FALSE,1.08778608904838,0.188,FALSE,1.22334758548759,0.032,TRUE,1.27083548415851,0.063,FALSE,0.950174956306156,0.557,FALSE,1.08178237868574,0.361,FALSE,"Jaccard",1.27083548415851
"Medium",100,2,1.57103933998846,0.0199004975124378,TRUE,1.34093581608131,0.002,TRUE,1.73613951159861,0.001,TRUE,1.03152202070702,0.413,FALSE,2.53236708634893,0.002,TRUE,0.961799215681019,0.568,FALSE,"WeightedUniFrac",2.53236708634893
"Medium",100,16,1.45351187452583,0.0945273631840796,FALSE,1.19647476946001,0.033,TRUE,1.77850829475764,0.001,TRUE,0.775224675607138,0.899,FALSE,2.29380383643578,0.001,TRUE,0.89718578347765,0.669,FALSE,"WeightedUniFrac",2.29380383643578
"Large",100,16,2.1216280831278,0.00497512437810945,TRUE,1.96352699933509,0.001,TRUE,4.83804991100309,0.001,TRUE,0.99881926568922,0.482,FALSE,5.27319912832969,0.001,TRUE,1.14401723181817,0.237,FALSE,"WeightedUniFrac",5.27319912832969
"Small",200,16,1.37454199796465,0.368159203980099,FALSE,1.00902942385978,0.452,FALSE,1.19667640099966,0.047,TRUE,1.09827509450675,0.293,FALSE,1.30554666028207,0.099,FALSE,1.09231080969718,0.328,FALSE,"WeightedUniFrac",1.30554666028207
"Medium",200,16,1.78859089636452,0.00497512437810945,TRUE,1.5242907639656,0.001,TRUE,2.43134731992145,0.001,TRUE,1.11310174152539,0.273,FALSE,2.70368168550234,0.001,TRUE,1.27731676398119,0.104,FALSE,"WeightedUniFrac",2.70368168550234
"Large",200,16,3.03164276611206,0.00497512437810945,TRUE,2.81133224875105,0.001,TRUE,7.79308903942926,0.001,TRUE,0.935455067521574,0.638,FALSE,9.81653919433083,0.001,TRUE,0.696662795901803,0.931,FALSE,"WeightedUniFrac",9.81653919433083
"Small",50,17,1.18821354494377,0.567164179104478,FALSE,0.990226909441401,0.533,FALSE,0.990268816796175,0.543,FALSE,0.890131491297844,0.708,FALSE,1.25965362987038,0.114,FALSE,0.91839451929602,0.615,FALSE,"WeightedUniFrac",1.25965362987038
"Medium",50,17,1.3821130474558,0.0845771144278607,FALSE,1.11953338088653,0.134,FALSE,1.34904985702342,0.005,TRUE,1.00678181220997,0.485,FALSE,1.13675848053363,0.223,FALSE,0.85288395225874,0.735,FALSE,"BrayCurtis",1.34904985702342
"Large",50,17,1.43052505355504,0.0447761194029851,TRUE,1.40289960544349,0.001,TRUE,3.01982287331497,0.001,TRUE,0.63409405823553,0.982,FALSE,2.78851795947049,0.001,TRUE,0.734194412295961,0.911,FALSE,"BrayCurtis",3.01982287331497
"Small",100,17,1.2586932310645,0.592039800995025,FALSE,0.957510966906643,0.659,FALSE,1.11477133585241,0.172,FALSE,0.889700187932921,0.705,FALSE,0.948943417907959,0.561,FALSE,0.926555818057579,0.61,FALSE,"BrayCurtis",1.11477133585241
"Medium",100,17,1.29447364911483,0.527363184079602,FALSE,1.01259157797344,0.427,FALSE,1.26232198279734,0.017,TRUE,0.573751175698684,0.994,FALSE,1.17895965259337,0.209,FALSE,0.616932975750903,0.974,FALSE,"BrayCurtis",1.26232198279734
"Large",100,2,2.21149528650637,0.00497512437810945,TRUE,2.12870362596037,0.001,TRUE,4.66095511550231,0.001,TRUE,0.813805322843173,0.863,FALSE,5.41028936697206,0.001,TRUE,0.975167921848147,0.516,FALSE,"WeightedUniFrac",5.41028936697206
"Large",100,17,2.26841872080706,0.00497512437810945,TRUE,2.0809861490138,0.001,TRUE,4.52390794381142,0.001,TRUE,0.883991962571335,0.725,FALSE,4.38846673934689,0.001,TRUE,0.838483999338904,0.765,FALSE,"BrayCurtis",4.52390794381142
"Small",200,17,1.44563605374309,0.233830845771144,FALSE,1.07495982488672,0.234,FALSE,1.14043308016177,0.103,FALSE,0.966626287132005,0.576,FALSE,0.931232482292476,0.609,FALSE,0.958264176644286,0.578,FALSE,"BrayCurtis",1.14043308016177
"Medium",200,17,1.74333427198241,0.00995024875621891,TRUE,1.43490207198087,0.001,TRUE,2.45089189671455,0.001,TRUE,0.865016394895184,0.782,FALSE,2.65123456726828,0.001,TRUE,0.821179562047306,0.794,FALSE,"WeightedUniFrac",2.65123456726828
"Large",200,17,3.23363447630873,0.00497512437810945,TRUE,3.05928237327636,0.001,TRUE,8.76628466408905,0.001,TRUE,0.970323081052708,0.563,FALSE,6.38533915900217,0.001,TRUE,0.911667061487927,0.659,FALSE,"BrayCurtis",8.76628466408905
"Small",50,18,1.48799087184922,0.0298507462686567,TRUE,1.23203590426576,0.025,TRUE,1.37090311257039,0.002,TRUE,1.02612711975809,0.419,FALSE,1.16158798560896,0.218,FALSE,1.06689847107635,0.353,FALSE,"BrayCurtis",1.37090311257039
"Medium",50,18,1.45165815579107,0.0398009950248756,TRUE,1.2797650126429,0.009,TRUE,1.46298144439658,0.001,TRUE,1.08184023911328,0.302,FALSE,1.43082411787841,0.059,FALSE,0.873735153369283,0.701,FALSE,"BrayCurtis",1.46298144439658
"Large",50,18,1.4914541351723,0.0199004975124378,TRUE,1.42683628484165,0.001,TRUE,2.73361812431687,0.001,TRUE,1.13827224972804,0.206,FALSE,2.98591454514596,0.001,TRUE,1.25663134872517,0.104,FALSE,"WeightedUniFrac",2.98591454514596
"Small",100,18,1.18606550466807,0.880597014925373,FALSE,0.939707162432009,0.734,FALSE,1.11420543131522,0.157,FALSE,0.667740652900371,0.973,FALSE,1.07902804738515,0.36,FALSE,0.648305160293904,0.966,FALSE,"BrayCurtis",1.11420543131522
"Medium",100,18,1.52750434360597,0.0348258706467662,TRUE,1.21407429796372,0.011,TRUE,1.665325908549,0.001,TRUE,1.13903214685085,0.19,FALSE,1.63995927980171,0.013,TRUE,1.08211065463201,0.332,FALSE,"BrayCurtis",1.665325908549
"Large",100,18,2.00654621493195,0.00497512437810945,TRUE,1.8268323049708,0.001,TRUE,4.4882002060861,0.001,TRUE,1.07296798553449,0.35,FALSE,4.63819393309337,0.001,TRUE,1.13892515220043,0.254,FALSE,"WeightedUniFrac",4.63819393309337
"Small",200,2,1.13743000661935,0.945273631840796,FALSE,0.850155318056564,0.939,FALSE,1.06819455208653,0.268,FALSE,0.822753923731577,0.834,FALSE,1.05698801929994,0.359,FALSE,0.922293230332592,0.657,FALSE,"BrayCurtis",1.06819455208653
"Small",200,18,1.38095891496868,0.402985074626866,FALSE,1.01433503214063,0.451,FALSE,1.08482224145173,0.244,FALSE,0.931478745432302,0.625,FALSE,1.28251855275659,0.103,FALSE,0.944961590644231,0.568,FALSE,"WeightedUniFrac",1.28251855275659
"Medium",200,18,1.57924211328345,0.0447761194029851,TRUE,1.26596440405236,0.006,TRUE,1.95666989801529,0.001,TRUE,0.828606240784246,0.832,FALSE,1.451601119789,0.046,TRUE,0.760480941454364,0.88,FALSE,"BrayCurtis",1.95666989801529
"Large",200,18,3.12113143637859,0.00497512437810945,TRUE,3.09639222293755,0.001,TRUE,7.90095519509859,0.001,TRUE,1.37292354018197,0.026,TRUE,7.31545015183507,0.001,TRUE,1.45610600679987,0.031,TRUE,"BrayCurtis",7.90095519509859
"Small",50,19,1.32081604038382,0.139303482587065,FALSE,1.05110890276705,0.31,FALSE,1.20582161265505,0.047,TRUE,0.871257213906939,0.779,FALSE,1.04144054125689,0.357,FALSE,0.912986367489681,0.643,FALSE,"BrayCurtis",1.20582161265505
"Medium",50,19,1.27334042447493,0.333333333333333,FALSE,1.11419975731162,0.115,FALSE,1.40937128123856,0.001,TRUE,1.14816882086612,0.209,FALSE,1.49929635880782,0.026,TRUE,1.05930663041959,0.404,FALSE,"WeightedUniFrac",1.49929635880782
"Large",50,19,1.66853704040286,0.00995024875621891,TRUE,1.58961948967699,0.001,TRUE,3.09506622503676,0.001,TRUE,1.17028390871055,0.161,FALSE,2.39167543934314,0.001,TRUE,1.10768688665588,0.298,FALSE,"BrayCurtis",3.09506622503676
"Small",100,19,1.23325059244134,0.696517412935323,FALSE,0.937937617763608,0.738,FALSE,0.757773416716845,0.988,FALSE,1.03011152784242,0.427,FALSE,0.780508558897961,0.845,FALSE,1.07628145843448,0.354,FALSE,"UnweightedUniFrac",1.07628145843448
"Medium",100,19,1.37184818796166,0.27363184079602,FALSE,1.10018741086325,0.146,FALSE,1.43761351540638,0.001,TRUE,1.07157140808953,0.351,FALSE,2.11987787528048,0.001,TRUE,1.3354504868491,0.056,FALSE,"WeightedUniFrac",2.11987787528048
"Large",100,19,2.46345527281861,0.00497512437810945,TRUE,2.21205105811947,0.001,TRUE,4.68406296076482,0.001,TRUE,1.00582213454935,0.457,FALSE,4.28798773669185,0.001,TRUE,1.15559009376354,0.245,FALSE,"BrayCurtis",4.68406296076482
"Small",200,19,1.17225727205074,0.925373134328358,FALSE,0.853868775631594,0.93,FALSE,1.01447746022522,0.41,FALSE,0.625960697515309,0.993,FALSE,0.874347246211912,0.7,FALSE,0.590027809973373,0.984,FALSE,"BrayCurtis",1.01447746022522
"Medium",200,2,1.80369901289007,0.00497512437810945,TRUE,1.56694875854557,0.001,TRUE,2.41726605856579,0.001,TRUE,1.11604497074344,0.266,FALSE,2.75079797475416,0.001,TRUE,1.09619284683475,0.332,FALSE,"WeightedUniFrac",2.75079797475416
"Medium",200,19,1.9007688098127,0.00497512437810945,TRUE,1.44922236296827,0.001,TRUE,2.15051378475246,0.001,TRUE,1.15667266222653,0.208,FALSE,1.68056163343926,0.012,TRUE,1.30684003137093,0.077,FALSE,"BrayCurtis",2.15051378475246
"Large",200,19,3.21138083962579,0.00497512437810945,TRUE,3.04316779859898,0.001,TRUE,8.63347128704482,0.001,TRUE,0.841645349260745,0.814,FALSE,10.8991946739537,0.001,TRUE,0.821223242448432,0.817,FALSE,"WeightedUniFrac",10.8991946739537
"Small",50,20,1.08034414054168,0.930348258706468,FALSE,0.835642334866442,0.952,FALSE,0.943076749344852,0.689,FALSE,0.897075698408162,0.72,FALSE,0.711443178625707,0.933,FALSE,0.740755863603403,0.919,FALSE,"BrayCurtis",0.943076749344852
"Medium",50,20,1.27303888934959,0.323383084577114,FALSE,1.04513359698419,0.331,FALSE,1.21310963297025,0.053,FALSE,0.728906645096847,0.944,FALSE,1.6791384868144,0.009,TRUE,0.697137412978822,0.933,FALSE,"WeightedUniFrac",1.6791384868144
"Large",50,20,1.39635839876542,0.0746268656716418,FALSE,1.23700410193274,0.014,TRUE,2.36458852036853,0.001,TRUE,0.92328283242133,0.666,FALSE,1.84680437243091,0.005,TRUE,0.885022918004807,0.68,FALSE,"BrayCurtis",2.36458852036853
"Small",100,20,1.41539733903048,0.154228855721393,FALSE,1.11391331083933,0.142,FALSE,1.16417012232341,0.095,FALSE,0.996270946850507,0.543,FALSE,0.776094258105849,0.837,FALSE,1.04385080508789,0.397,FALSE,"BrayCurtis",1.16417012232341
"Medium",100,20,1.22442991320971,0.736318407960199,FALSE,0.98808371714034,0.533,FALSE,1.35350578949025,0.002,TRUE,0.825672419075472,0.822,FALSE,1.82479544425988,0.004,TRUE,0.914904343962312,0.638,FALSE,"WeightedUniFrac",1.82479544425988
"Large",100,20,1.92091289805817,0.00497512437810945,TRUE,1.77859391304898,0.001,TRUE,4.53792788788835,0.001,TRUE,1.07040233388469,0.316,FALSE,4.39212898716245,0.001,TRUE,1.02590459941316,0.427,FALSE,"BrayCurtis",4.53792788788835
"Small",200,20,1.38839258354679,0.383084577114428,FALSE,1.03740714320535,0.33,FALSE,1.2528251540629,0.019,TRUE,0.975740348526664,0.554,FALSE,1.27163824445923,0.129,FALSE,1.0861254845989,0.343,FALSE,"WeightedUniFrac",1.27163824445923
"Medium",200,20,1.67958573425662,0.00497512437810945,TRUE,1.3776259180392,0.002,TRUE,2.28583168713968,0.001,TRUE,0.899163351634703,0.716,FALSE,2.45465687845279,0.001,TRUE,0.790778701625271,0.855,FALSE,"WeightedUniFrac",2.45465687845279
"Large",200,2,3.25351610423201,0.00497512437810945,TRUE,3.27847840503523,0.001,TRUE,8.67539730481714,0.001,TRUE,1.03955433155132,0.405,FALSE,8.03808857509415,0.001,TRUE,1.0835067873224,0.354,FALSE,"BrayCurtis",8.67539730481714
"Large",200,20,2.91511028745078,0.00497512437810945,TRUE,2.7504215500752,0.001,TRUE,7.52138902589096,0.001,TRUE,1.04371782172282,0.375,FALSE,8.18861052971951,0.001,TRUE,1.007309488583,0.468,FALSE,"WeightedUniFrac",8.18861052971951
"Small",50,21,0.943405258720624,0.995024875621891,FALSE,0.762890479137556,0.99,FALSE,0.738742633228329,0.987,FALSE,0.4967295013258,0.999,FALSE,0.705256023614094,0.926,FALSE,0.506157064424384,0.994,FALSE,"Euclidean",0.762890479137556
"Medium",50,21,1.07692847796503,0.875621890547264,FALSE,0.889248189817188,0.853,FALSE,1.11232493472448,0.171,FALSE,0.876444530008769,0.75,FALSE,0.984548296943645,0.479,FALSE,0.810943330632789,0.808,FALSE,"BrayCurtis",1.11232493472448
"Large",50,21,1.54172968992545,0.00497512437810945,TRUE,1.34544773836975,0.002,TRUE,2.84840848580662,0.001,TRUE,0.789214968276185,0.899,FALSE,2.3671361838605,0.002,TRUE,0.840119030564045,0.78,FALSE,"BrayCurtis",2.84840848580662
"Small",100,21,1.54991396119537,0.0298507462686567,TRUE,1.19881954130052,0.019,TRUE,1.31901591307642,0.006,TRUE,1.24113174995997,0.096,FALSE,1.15523535854107,0.215,FALSE,1.52629545351942,0.013,TRUE,"UnweightedUniFrac",1.52629545351942
"Medium",100,21,1.57795238163392,0.0298507462686567,TRUE,1.27084932318747,0.005,TRUE,1.69509255837463,0.001,TRUE,1.1860825066495,0.151,FALSE,1.62365551347624,0.011,TRUE,1.09326046272547,0.301,FALSE,"BrayCurtis",1.69509255837463
"Large",100,21,2.29843896216042,0.00497512437810945,TRUE,2.05289551487953,0.001,TRUE,4.68448814265024,0.001,TRUE,1.22517124347436,0.102,FALSE,4.83120121365394,0.001,TRUE,1.37452408768075,0.045,TRUE,"WeightedUniFrac",4.83120121365394
"Small",200,21,1.44147264892882,0.248756218905473,FALSE,1.08175867515598,0.219,FALSE,1.05205910145249,0.322,FALSE,1.01525445216952,0.463,FALSE,0.9292067632548,0.571,FALSE,0.973452248648311,0.535,FALSE,"Euclidean",1.08175867515598
"Medium",200,21,1.96737672894744,0.00497512437810945,TRUE,1.51383978134279,0.001,TRUE,2.34241406515437,0.001,TRUE,1.00234687123652,0.466,FALSE,2.97055277024435,0.001,TRUE,1.09662508051381,0.297,FALSE,"WeightedUniFrac",2.97055277024435
"Large",200,21,2.9548437928693,0.00497512437810945,TRUE,2.66358066958794,0.001,TRUE,7.54133133343113,0.001,TRUE,1.25720078673025,0.088,FALSE,10.9097026966457,0.001,TRUE,1.29141718014985,0.073,FALSE,"WeightedUniFrac",10.9097026966457
"Small",50,3,1.14999342153711,0.751243781094527,FALSE,0.971123977847214,0.59,FALSE,1.06222348361341,0.3,FALSE,1.18116802020051,0.141,FALSE,1.47151921913455,0.026,TRUE,1.01718807594043,0.489,FALSE,"WeightedUniFrac",1.47151921913455
"Small",50,22,1.17067072006814,0.631840796019901,FALSE,0.986728476997569,0.512,FALSE,0.905296658170405,0.787,FALSE,1.13003190737634,0.25,FALSE,0.947839463514997,0.543,FALSE,1.10620211665913,0.306,FALSE,"Jaccard",1.13003190737634
"Medium",50,22,1.40346438567919,0.0746268656716418,FALSE,1.17507909088348,0.061,FALSE,1.5389005307241,0.001,TRUE,0.841367601454631,0.822,FALSE,1.46461649360784,0.049,TRUE,0.809523197671731,0.812,FALSE,"BrayCurtis",1.5389005307241
