"Feature","Weight","Directionality"
"sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus",1.02062759479652,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae",0.998924400388313,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus",0.999259448395124,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter",2.03079632686435,"Healthy"
"sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina",1.0002767210792,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__;g__;s__Bifidobacteriaceae_genomosp._C1",0.999466718492079,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter_sp._PD9",1.00040331435879,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._Q1",0.99911367453863,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae",0.99939024521776,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_johnsonii",1.00022011532191,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Acidithiobacillia",0.999431990230363,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Chthonobacter",0.999933906493609,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__Massilia_sp._Root133",1.00005716984718,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Sorangium",0.999936929739605,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae",0.999979999691461,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_johnsonii",1.00013062785118,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_sp._AT3",0.999640451941766,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Synergistetes;c__Synergistia",1.00069085729277,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Hydrogenophilalia;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Tepidiphilus",0.975114278452009,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter",1.00013580723832,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Negativicoccus",1.10154350373773,"Psoriasis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Pectobacterium",0.99679260887119,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Perlucidibaca",0.99942773505878,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Snodgrassella",0.999653534499631,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Siphonobacter",0.972935225386334,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Cyanobacteria;c__;o__Pleurocapsales;f__Hyellaceae",0.994288606096391,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus_thiooxidans",1.00230369004359,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum",1.15208000018283,"Psoriasis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Variibacter",1.0045564962116,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae",1.02053571253189,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_testudinoris",1.00795816200523,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Chromobacteriaceae;g__Aquitalea",1.00546144993322,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp._oral_clone_BS041",0.995828348276363,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium",0.994413513344754,"Healthy"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidocella",0.937288944228489,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__Pseudohongiella",0.998971813282764,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae",2.05911414886575,"Healthy"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_sp.",0.998995083668091,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis",0.998572426141657,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconobacter;s__Gluconobacter_thailandicus",0.998445781491237,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae",1.02320426531253,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus",1.40557017012823,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__Peptostreptococcaceae_bacterium_canine_oral_taxon_155",1.00167624867598,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Duodenibacillus",1.00106490852284,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales_Family_III._Incertae_Sedis;g__Thermoanaerobacterium",1.91092896939141,"Healthy"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__;f__;g__Thermobispora",0.991961782052697,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales",1.00767790628231,"Psoriasis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__Halomonas_stenophila",0.997827225773941,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium",0.989016026558629,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Moorella;s__Moorella_humiferrea",1.00671128155686,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Parvibacter",1.00019860107737,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Marinifilaceae",0.999689407456813,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella",0.999326877116908,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor",0.99984263259227,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus",1.36445807179894,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus",0.989338852180132,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Haliscomenobacteraceae;g__Phaeodactylibacter",0.998796283167973,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae",1.01512229083822,"Healthy"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Clavibacter",1.00022957930774,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__Lutibacter_sp._SM1352",1.00059882079874,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum",1.00044785784073,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_freneyi",0.999405651776894,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flexibacter",0.999133590434944,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus",0.998860636670371,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylophilus;s__Methylophilus_sp._CBMB113",0.998766777342201,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae",0.9984311506357,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._PRV5",0.999341623044777,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae",0.998793963236547,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus;s__Salinicoccus_sp._100-2-1",0.999397716076376,"Atopic_Dermatitis"
"sk__Archaea;k__;p__Crenarchaeota;c__Thermoprotei",0.998912811642867,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus_parainfluenzae",0.997764521378093,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Candidatus_Saccharibacteria;c__;o__;f__;g__;s__TM7_bacterium_human_oral_taxon_HOT-870",1.02074755379917,"Psoriasis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Micrococcus",0.99403662297545,"Healthy"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira",1.0524674553277,"Psoriasis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus_sputorum",1.00030643832834,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae",1.00073398192538,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae",1.08868289034423,"Psoriasis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Sanguibacteraceae;g__Sanguibacter",0.998290385797013,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Bogoriellaceae;g__Georgenia;s__Georgenia_sp.",0.999503352473358,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Parachlamydia",0.999117205073462,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eggerthia;s__Eggerthia_catenaformis",0.999344056216223,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae",0.993167198015688,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Dinghuibacter",1.00247601737054,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_avium",0.999280556421382,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ottowia",1.04411250142994,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia",0.998095297646472,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_parvula",0.998952726954514,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella",1.38912172183928,"Psoriasis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicimonas",1.0026771512142,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides",2.19561103062551,"Psoriasis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Ferritrophicales",1.00128298888905,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Formosa",1.0126168852987,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Candidatus_Uhrbacteria",0.999600670687631,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodovastum",1.00491874555739,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_sp._oral_clone_OH1A",1.00322855702721,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anaerobacillus",1.000267200647,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Salinarimonadaceae;g__Salinarimonas",0.999586810111404,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__Neisseria_canis",0.999939060887051,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus_sp._oral_clone_CB003",1.00069030413345,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea",0.998210733950322,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter",1.00171757726193,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Amycolatopsis",0.998976174704198,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae",0.998788177912442,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia",0.998058260696034,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_xylaniphila",1.00061437341436,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia_ambifaria",0.998494668181423,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Senegalimassilia",1.0008233735155,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__Atopobium_fossor",1.00006286375981,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Cryptobacterium",0.997647343823042,"Atopic_Dermatitis"
"sk__Archaea;k__;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter",0.986565248271244,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Pelotomaculum",1.00040927510325,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_pneumosintes",1.00199689916881,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Paludisphaera",0.997250864785911,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia;s__Parascardovia_denticolens",1.0003322878858,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__;o__;f__;g__;s__Bacteroidetes_bacterium_OLB12",1.0000314351391,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae",0.999357697771524,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci",0.998927218809451,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__Solobacterium_moorei",0.999319651332254,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Zavarzinella",0.998375613909237,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_succinus",0.99978547415456,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_obeum",0.998888847543755,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Jonquetella",0.999926248239396,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__Candidatus_Nitrotoga;s__Candidatus_Nitrotoga_arctica",1.00084474738203,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Desmospora",0.997124630887808,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae",0.992332387484269,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Candidatus_Dadabacteria",0.997707518212442,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__Halomonas_phoceae",1.00036979818852,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus;s__Geobacillus_sp._E6",0.999610349749694,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_aurimucosum",1.01128010130173,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum",1.539797656643,"Psoriasis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Candidatus_Aquiluna",0.999505162478471,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales",1.00260883194504,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales",1.00002084930768,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hirschia",0.997965485827339,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Cohaesibacteraceae;g__Cohaesibacter",1.00041766894625,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Pseudopropionibacterium;s__Pseudopropionibacterium_propionicum",1.00347170203917,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga_gingivalis",1.00158283356683,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaculum",0.998694161033435,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Permianibacter",1.00286831910832,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_grimontii",1.00188946130499,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae;g__Tepidimicrobium",0.970415311482692,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Verrucomicrobia;c__Methylacidiphilae;o__Methylacidiphilales;f__Methylacidiphilaceae",0.999303901222895,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae",1.05276144189425,"Psoriasis"
"sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus_Arthromitus",0.999759917595478,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Kitasatospora",1.0053403214003,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Phaselicystidaceae",1.00785622967856,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Belnapia",0.993479923684488,"Atopic_Dermatitis"
"sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_chromogenes",1.00191083099099,"Atopic_Dermatitis"
